Order_ID,Customer_ID,Customer_Name,Gender,Age,Customer_Segment,Country,State,City,Category,Sub_Category,Product,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Shipping_Cost,Sales,Cost,Profit,Payment_Method,Order_Status,Order_Date,Delivery_Date,Customer_Rating
ORD-1047118,CUST-11047,Rohan Gupta,Female,54.0,Regular,India,Delhi,Delhi,Home & Kitchen,Furniture,Cookware Set,6007.48,1,10.0,600.75,106.14,5512.87,4281.23,1231.64,Credit Card,Delivered,2024-09-26,2024-10-02,3.7
ORD-1047119,CUST-10467,Noah Patel,Female,20.0,VIP,United States,New York,New York,Sports,Team Sports,Cricket Bat,5919.22,2,0.0,0.0,135.12,11973.56,10414.99,1558.57,Net Banking,Delivered,2023-10-11,2023-10-19,3.9
ORD-1047120,CUST-12243,Neha Kumar,Male,57.0,Regular,Canada,Quebec,Montreal,Fashion,Footwear,Jacket,535.16,2,5.0,53.52,210.22,1227.02,851.72,375.3,Debit Card,Delivered,2025-02-25,2025-03-05,3.6
ORD-1047121,CUST-23939,Noah Patel,Male,20.0,Premium,United States,Texas,Houston,Grocery,Household,Breakfast Cereal,826.38,3,0.0,0.0,295.89,2775.03,2391.12,383.91,Cash on Delivery,Delivered,2025-07-25,2025-08-01,4.9
ORD-1047122,CUST-23614,Arjun Anderson,Male,56.0,Regular,United States,California,Los Angeles,Books,Fiction,Business Book,250.39,4,10.0,100.16,393.99,1295.39,1035.69,259.7,UPI,Delivered,2024-07-16,2024-07-22,4.3
ORD-1047123,CUST-11716,Vivaan Singh,Female,28.0,New,United Kingdom,England,Liverpool,Grocery,Food,Coffee,1973.58,3,15.0,888.11,247.88,5280.51,5668.36,-387.85,UPI,Delivered,2026-07-05,2026-07-12,2.8
ORD-1047124,CUST-14357,Kavya Sharma,Male,45.0,Regular,Canada,British Columbia,Vancouver,Electronics,Mobile,Tablet,1730.98,1,0.0,0.0,103.65,1834.63,1581.3,253.33,UPI,Delivered,2025-12-07,2025-12-13,
ORD-1047125,CUST-13595,Kavya Das,Female,44.0,VIP,United Kingdom,England,Manchester,Electronics,Wearable,Laptop,38018.17,3,10.0,11405.45,306.84,102955.9,98653.45,4302.45,Net Banking,Cancelled,2023-12-17,2023-12-23,2.5
ORD-1047126,CUST-15238,Aarav Gupta,Male,62.0,Regular,India,Tamil Nadu,Chennai,Fashion,Women,Dress,,3,25.0,2444.05,142.82,7474.96,7014.78,460.18,Debit Card,Delivered,2023-06-07,2023-06-10,
ORD-1047127,CUST-22943,Priya Reddy,Female,67.0,Regular,Australia,Victoria,Melbourne,Home & Kitchen,Home Decor,Mixer,17496.78,2,20.0,6998.71,316.68,28311.53,24598.15,3713.38,Debit Card,Delivered,2023-11-20,2023-11-30,5.8
ORD-1047128,CUST-11947,Olivia Mehta,Female,44.0,New,India,West Bengal,Kolkata,Sports,Outdoor,Tennis Racket,5683.87,5,5.0,1420.97,54.59,27052.97,21109.41,5943.56,Debit Card,Delivered,2024-10-24,2024-10-26,4.5
ORD-1047129,CUST-17568,Aarav Kumar,Male,29.0,New,United Kingdom,England,Manchester,Fashion,Women,Shoes,1280.47,5,0.0,0.0,268.92,6671.27,5211.45,1459.82,Wallet,Delivered,2023-08-10,2023-08-15,5.0
ORD-1047130,CUST-32366,Rahul Sharma,Male,21.0,Premium,India,West Bengal,Kolkata,Home & Kitchen,Furniture,Cookware Set,10434.68,2,5.0,1043.47,105.13,19931.02,17327.21,2603.81,Debit Card,Delivered,2024-01-15,2024-01-18,3.0
ORD-1047131,CUST-21077,Vivaan Mehta,Female,45.0,Premium,India,Telangana,Hyderabad,Sports,Outdoor,Cricket Bat,11415.86,2,25.0,5707.93,199.37,17323.16,18756.27,-1433.11,Net Banking,Delivered,2024-02-13,2024-02-18,4.9
ORD-1047132,CUST-18982,Emma Mehta,Female,22.0,Premium,India,Delhi,Delhi,Books,Fiction,Novel,317.68,4,5.0,63.54,177.3,1384.48,1123.85,260.63,Wallet,Cancelled,2023-03-11,2023-03-12,4.8
ORD-1047133,CUST-29154,Kavya Reddy,Female,35.0,Premium,Canada,British Columbia,Vancouver,Electronics,Wearable,Tablet,69896.31,3,5.0,10484.45,237.81,199442.29,186437.99,13004.3,Net Banking,Delivered,2025-04-25,2025-05-04,4.0
ORD-1047134,CUST-34904,Olivia Singh,Male,41.0,New,India,Maharashtra,Pune,Fashion,Men,Jeans,1214.61,3,40.0,1457.53,33.42,2219.72,2440.14,-220.42,Cash on Delivery,Delivered,2024-11-29,2024-12-05,
ORD-1047135,CUST-21099,Rahul Wilson,Female,39.0,Regular,Canada,Ontario,Toronto,Sports,Fitness,Cricket Bat,12137.06,1,0.0,0.0,204.56,12341.62,10806.27,1535.35,,Delivered,2025-12-19,2025-12-25,3.5
ORD-1047136,CUST-26241,Neha Mehta,Male,37.0,Regular,India,West Bengal,Kolkata,Beauty,Haircare,Hair Dryer,8609.97,3,0.0,0.0,150.52,25980.43,21275.49,4704.94,UPI,Delivered,2025-02-26,2025-03-01,4.8
ORD-1047137,CUST-24013,Kavya Singh,Male,52.0,Premium,United Kingdom,England,Liverpool,Sports,Team Sports,Tennis Racket,1855.66,1,15.0,278.35,186.08,1763.39,1678.29,85.1,Credit Card,Delivered,2024-10-17,2024-10-24,4.3
ORD-1047138,CUST-14666,Noah Mehta,Male,59.0,Premium,India,Delhi,Delhi,Electronics,Mobile,Smartwatch,21765.18,3,0.0,0.0,209.25,65504.79,60157.86,5346.93,Debit Card,Delivered,2024-01-24,2024-01-31,3.8
ORD-1047139,CUST-21867,Noah Anderson,Male,64.0,New,India,Maharashtra,Pune,Beauty,Skincare,Perfume,11576.09,2,0.0,0.0,28.3,23180.48,17523.52,5656.96,,Delivered,2026-05-24,2026-05-28,3.8
ORD-1047140,CUST-30843,Emma Das,Male,66.0,Regular,India,Delhi,Delhi,Beauty,Fragrance,Perfume,2280.03,1,0.0,0.0,166.11,2446.14,1804.62,641.52,Net Banking,Delivered,2023-06-05,2023-06-08,5.0
ORD-1047141,CUST-28154,Aisha Das,Female,70.0,New,United Kingdom,England,Liverpool,Beauty,Haircare,Perfume,316.2,2,10.0,63.24,211.1,780.26,542.1,238.16,Debit Card,Delivered,2023-09-18,2023-09-24,3.8
ORD-1047142,CUST-18990,Kavya Brown,Male,46.0,Regular,United States,Texas,Houston,Grocery,Household,Rice Pack,2356.64,2,40.0,1885.31,205.89,3033.86,4085.12,-1051.26,Wallet,Delivered,2025-01-01,2025-01-06,5.0
ORD-1047143,CUST-11925,Saurabh Gupta,Male,70.0,Regular,Australia,New South Wales,Sydney,Electronics,Computer,Smartphone,34295.65,4,10.0,13718.26,181.13,123645.47,122984.21,661.26,Credit Card,Returned,2023-01-12,2023-01-18,4.2
ORD-1047144,CUST-23373,Rahul Taylor,Female,32.0,Regular,India,Telangana,Hyderabad,Grocery,Beverages,Snacks Pack,1397.2,1,15.0,209.58,156.84,1344.46,1387.37,-42.91,Cash on Delivery,Delivered,2024-08-16,2024-08-23,4.8
ORD-1047145,CUST-19483,Ava Smith,Male,,,India,Karnataka,Bengaluru,Grocery,Beverages,Coffee,2234.49,3,5.0,335.17,87.63,6455.93,6389.99,65.94,Debit Card,Delivered,2026-03-16,,3.9
ORD-1047146,CUST-15716,Rohan Thomas,Female,39.0,Regular,India,Maharashtra,Mumbai,Beauty,Cosmetics,Hair Dryer,11756.53,1,5.0,587.83,118.98,11287.68,9969.71,1317.97,Credit Card,Delivered,2024-11-23,2024-11-28,3.8
ORD-1047147,CUST-10139,Rahul Reddy,Male,58.0,Premium,United States,California,Los Angeles,Electronics,Wearable,Bluetooth Speaker,17016.68,3,30.0,15315.01,178.97,35914.0,40466.31,-4552.31,Cash on Delivery,Delivered,2024-09-06,2024-09-14,4.3
ORD-1047148,CUST-31259,Arjun Wilson,Male,47.0,New,Canada,British Columbia,Vancouver,Fashion,Women,Jeans,8791.32,1,20.0,1758.26,308.0,7341.06,5928.46,1412.6,UPI,Delivered,2023-10-17,2023-10-26,3.5
ORD-1047149,CUST-32914,Olivia Patel,Male,21.0,Regular,United States,Texas,Houston,Fashion,Accessories,Handbag,6440.13,1,5.0,322.01,262.72,6380.84,5414.16,966.68,Wallet,Delivered,2025-03-09,2025-03-10,2.6
ORD-1047150,CUST-12017,Aisha Patel,Female,35.0,Regular,Canada,British Columbia,Vancouver,fashion,Accessories,T-Shirt,1909.0,2,25.0,954.5,290.02,3153.52,2732.5,421.02,Credit Card,Delivered,2025-04-19,2025-04-25,3.7
ORD-1047151,CUST-30653,Emma Reddy,Male,22.0,Regular,Canada,Ontario,Toronto,Electronics,Audio,Laptop,63854.23,2,5.0,6385.42,226.71,121549.75,101241.11,20308.64,Wallet,Cancelled,2024-05-22,2024-05-26,4.4
ORD-1047152,CUST-32218,Priya Reddy,Male,,New,India,Delhi,Delhi,Fashion,Men,Jacket,7126.85,1,10.0,712.68,44.63,6458.8,5055.94,1402.86,Credit Card,Delivered,2025-03-17,2025-03-24,3.2
ORD-1047153,CUST-24674,Vivaan Das,Male,35.0,Regular,India,Maharashtra,Mumbai,Home & Kitchen,Home Decor,Storage Box,17692.39,1,10.0,1769.24,121.84,16044.99,13474.72,2570.27,Cash on Delivery,Delivered,2024-10-06,2024-10-11,3.8
ORD-1047154,CUST-15823,Olivia Patel,Female,61.0,Premium,United Kingdom,England,Birmingham,Electronics,Computer,Smartwatch,29997.03,3,20.0,17998.22,177.32,72170.19,75257.93,-3087.74,Credit Card,Delivered,2025-12-24,2025-12-29,4.0
ORD-1047155,CUST-33881,Kavya Anderson,Female,41.0,New,India,Delhi,Delhi,Sports,Outdoor,Football,13487.96,2,0.0,0.0,63.09,27039.01,20545.67,6493.34,UPI,Delivered,2024-04-20,2024-04-24,3.7
ORD-1047156,CUST-30335,James Sharma,Female,64.0,VIP,Canada,Ontario,Toronto,Home & Kitchen,Furniture,Storage Box,16486.71,2,20.0,6594.68,159.55,26538.29,23969.54,2568.75,UPI,Delivered,2023-04-14,2023-04-19,4.1
ORD-1047157,CUST-29008,Saurabh Sharma,Male,24.0,Premium,India,Tamil Nadu,Chennai,Books,Education,Business Book,295.74,2,40.0,236.59,74.14,429.03,551.49,-122.46,Net Banking,Delivered,2023-01-06,2023-01-10,4.5
ORD-1047158,CUST-25497,Noah Das,Female,20.0,New,United Kingdom,England,Manchester,Electronics,Mobile,Smartphone,59583.66,1,20.0,11916.73,208.08,47875.01,52286.84,-4411.83,Debit Card,Delivered,2023-10-25,2023-11-04,3.4
ORD-1047159,CUST-15389,Rahul Kumar,Female,38.0,Regular,Australia,Western Australia,Perth,Sports,Team Sports,Cricket Bat,4646.2,1,20.0,929.24,331.29,4048.25,3541.82,506.43,Wallet,Delivered,2023-08-02,2023-08-04,2.9
ORD-1047160,CUST-27630,James Singh,Female,28.0,Regular,United States,Arizona,Phoenix,Books,Fiction,Business Book,542.78,2,15.0,162.83,215.32,1138.05,1016.45,121.6,Credit Card,Delivered,2024-11-13,2024-11-22,3.6
ORD-1047161,CUST-33725,Arjun Brown,Female,31.0,Regular,Australia,Queensland,Brisbane,Grocery,Beverages,Rice Pack,1923.98,2,0.0,0.0,78.34,3926.3,3296.84,629.46,Credit Card,Delivered,2026-05-04,2026-05-12,4.0
ORD-1047162,CUST-30176,Aarav Patel,Female,63.0,Regular,United States,Texas,Houston,Electronics,Audio,Laptop,95807.65,4,5.0,19161.53,232.35,364301.42,302886.51,61414.91,Wallet,Delivered,2024-09-13,2024-09-17,3.7
ORD-1047163,CUST-25554,Sophia Mehta,Male,20.0,Regular,India,Delhi,Delhi,Electronics,Computer,Tablet,20494.92,3,5.0,3074.24,111.11,58521.63,52825.61,5696.02,Wallet,Delivered,2023-10-07,2023-10-12,4.7
ORD-1047164,CUST-22563,Vivaan Reddy,Male,63.0,New,India,West Bengal,Kolkata,Electronics,Wearable,Headphones,84370.28,0,10.0,8437.03,57.1,75990.35,70416.02,5574.33,Credit Card,Delivered,2024-09-14,2024-09-20,3.7
ORD-1047165,CUST-20407,Olivia Brown,,22.0,Premium,United States,Illinois,Chicago,Electronics,Wearable,Tablet,8864.54,2,5.0,886.45,185.53,17028.16,14712.4,2315.76,Debit Card,Delivered,2025-06-16,2025-06-19,2.0
ORD-1047166,CUST-29396,Rahul Brown,Female,28.0,New,United States,Texas,Houston,Sports,Fitness,Cricket Bat,5606.88,1,0.0,0.0,306.47,5913.35,4873.74,1039.61,Credit Card,Delivered,2026-05-23,2026-05-27,2.8
ORD-1047167,CUST-13338,Aditya Thomas,Female,,Regular,Canada,Alberta,Calgary,Books,Non-Fiction,Textbook,1601.73,1,15.0,240.26,250.58,1612.05,1451.85,160.2,Wallet,Delivered,2025-06-06,2025-06-12,5.0
ORD-1047168,CUST-15660,Arjun Smith,Male,59.0,Regular,India,Karnataka,Bengaluru,Fashion,Women,Shoes,5180.93,1,0.0,0.0,81.57,5262.5,3934.15,1328.35,UPI,Cancelled,2023-12-27,2023-12-31,4.9
ORD-1047169,CUST-18604,William Kumar,Female,48.0,Regular,India,Karnataka,Bengaluru,Home & Kitchen,Furniture,Storage Box,12151.5,1,20.0,2430.3,133.97,9855.17,9569.95,285.22,Wallet,Delivered,2025-07-26,2025-08-02,5.0
ORD-1047170,CUST-20887,Neha Reddy,Female,26.0,Premium,India,Maharashtra,Mumbai,Beauty,Skincare,Hair Dryer,5216.39,5,20.0,5216.39,171.14,21036.7,20663.34,373.36,Cash on Delivery,Delivered,2024-11-26,2024-11-27,3.8
ORD-1047171,CUST-15892,Rahul Patel,Female,49.0,Regular,India,Gujarat,Ahmedabad,Books,Non-Fiction,Business Book,1205.44,1,15.0,180.82,28.01,1052.63,959.6,93.03,Credit Card,Delivered,2025-04-05,2025-04-10,4.6
ORD-1047172,CUST-34071,,Male,46.0,New,India,Tamil Nadu,Chennai,Beauty,Skincare,Perfume,11633.29,1,5.0,581.66,184.19,11235.82,8359.71,2876.11,Wallet,Delivered,2023-02-11,2023-02-12,4.6
ORD-1047173,CUST-10577,Rahul Smith,Male,22.0,Premium,United States,Illinois,Chicago,Books,Education,Science Book,2246.6,2,10.0,449.32,322.23,4366.11,3638.48,727.63,Credit Card,Delivered,2025-04-04,2025-04-08,5.0
ORD-1047174,CUST-26157,Kavya Sharma,Male,46.0,Premium,United States,New York,New York,Fashion,Footwear,Dress,5670.01,1,5.0,283.5,204.16,5590.67,4975.98,614.69,UPI,Delivered,2023-08-04,2023-08-08,5.0
ORD-1047175,CUST-33277,James Wilson,Female,33.0,New,India,Tamil Nadu,Chennai,Sports,Outdoor,Cricket Bat,7478.6,2,25.0,3739.3,135.84,11353.74,11220.23,133.51,UPI,Delivered,2023-07-18,2023-07-19,5.0
ORD-1047176,CUST-32794,,Male,18.0,Regular,India,Karnataka,Bengaluru,Home & Kitchen,Kitchen,Storage Box,8099.09,1,20.0,1619.82,57.86,6537.13,6549.22,-12.09,Debit Card,Delivered,2024-10-17,2024-10-19,3.3
ORD-1047177,CUST-13910,Vivaan Thomas,Other,56.0,Premium,India,Gujarat,Ahmedabad,Grocery,Beverages,Breakfast Cereal,1509.51,1,15.0,226.43,98.32,1381.4,1454.79,-73.39,Wallet,Delivered,2023-06-04,2023-06-08,3.0
ORD-1047178,CUST-30863,Aisha Smith,Male,51.0,Regular,United States,Texas,Houston,Grocery,Beverages,Cooking Oil,183.12,2,15.0,54.94,196.9,508.2,409.19,99.01,Cash on Delivery,Delivered,2023-05-02,2023-05-09,4.8
ORD-1047179,CUST-18815,William Das,Male,59.0,New,India,Maharashtra,Mumbai,Beauty,Cosmetics,Makeup Kit,4539.21,3,5.0,680.88,113.0,13049.75,9797.29,3252.46,Net Banking,Delivered,2025-05-02,2025-05-06,4.4
ORD-1047180,CUST-30156,Emma Reddy,Male,35.0,New,Canada,Ontario,Toronto,Sports,Fitness,Cricket Bat,1245.22,5,20.0,1245.22,273.65,5254.53,4994.59,259.94,Credit Card,Delivered,2024-03-07,2024-03-08,3.9
ORD-1047181,CUST-26507,Aisha Taylor,Female,62.0,VIP,Canada,Alberta,Calgary,Fashion,Accessories,Jeans,7098.18,2,10.0,1419.64,130.63,12907.35,10856.04,2051.31,Debit Card,Delivered,2025-07-15,2025-07-22,4.6
ORD-1047182,CUST-25768,Ava Reddy,Male,55.0,New,United States,Arizona,Phoenix,Beauty,Fragrance,Makeup Kit,9523.36,2,0.0,0.0,222.97,19269.69,14361.68,4908.01,UPI,Delivered,2025-05-04,2025-05-12,5.0
ORD-1047183,CUST-33247,James Das,Female,31.0,Regular,India,Delhi,Delhi,Grocery,Food,Rice Pack,1413.89,2,25.0,706.95,165.26,2286.09,2791.68,-505.59,Net Banking,Cancelled,2025-05-28,2025-05-31,4.1
ORD-1047184,CUST-18123,William Mehta,Female,37.0,Premium,Canada,British Columbia,Vancouver,Electronics,Computer,Smartwatch,41624.01,2,15.0,12487.2,241.28,71002.1,75348.99,-4346.89,Wallet,Delivered,2024-11-11,2024-11-19,3.3
ORD-1047185,CUST-18746,Neha Sharma,Female,32.0,Regular,United Kingdom,England,Liverpool,Beauty,Haircare,Shampoo,8605.7,2,5.0,860.57,166.29,16517.12,12560.96,3956.16,Debit Card,Delivered,2023-01-01,2023-01-06,4.3
ORD-1047186,CUST-12987,Aisha Smith,Male,24.0,Regular,Australia,Queensland,Brisbane,Fashion,Women,Dress,6442.25,3,15.0,2899.01,219.18,16646.92,15109.47,1537.45,UPI,delivered,2024-01-18,2024-01-23,4.1
ORD-1047187,CUST-16322,Noah Reddy,Male,39.0,VIP,United States,California,Los Angeles,Home & Kitchen,Furniture,Cookware Set,6841.13,2,25.0,3420.57,309.39,10571.08,10898.73,-327.65,UPI,Cancelled,2025-02-20,2025-02-26,5.0
ORD-1047188,CUST-34385,Rahul Smith,Female,43.0,Regular,Australia,Victoria,Melbourne,Fashion,Women,Shoes,2306.84,5,5.0,576.71,127.74,11085.23,8768.37,2316.86,Cash on Delivery,Cancelled,2023-05-23,2023-05-30,2.8
ORD-1047189,CUST-14589,Emma Brown,Male,25.0,Regular,India,Karnataka,Bengaluru,Fashion,Footwear,Handbag,3623.35,2,15.0,1087.01,124.13,6283.82,5528.34,755.48,Debit Card,Delivered,2025-04-23,2025-04-26,3.8
ORD-1047190,CUST-25018,Priya Patel,Male,32.0,New,India,Maharashtra,,Electronics,Audio,Tablet,23357.06,1,20.0,4671.41,118.13,18803.78,20121.12,-1317.34,Wallet,Delivered,2024-12-30,2025-01-05,4.5
ORD-1047191,CUST-27975,Aditya Patel,Male,57.0,Regular,India,Maharashtra,Pune,Home & Kitchen,Furniture,Table Lamp,,1,30.0,956.57,90.29,2322.29,2827.45,-505.16,Credit Card,Delivered,2026-04-09,2026-04-13,4.6
ORD-1047192,CUST-25886,Arjun Brown,Male,45.0,Premium,United Kingdom,England,Liverpool,Home & Kitchen,Home Decor,Bedsheet,10972.25,1,5.0,548.61,298.36,10722.0,9648.74,1073.26,Debit Card,Delivered,2026-08-07,2026-08-11,4.7
ORD-1047193,CUST-18560,William Johnson,Female,30.0,Regular,India,Gujarat,Ahmedabad,Fashion,Accessories,Handbag,1021.9,1,30.0,306.57,194.55,909.88,828.33,81.55,Net Banking,Delivered,2024-05-15,2024-05-22,4.2
ORD-1047194,CUST-22433,William Singh,Male,27.0,Regular,United Kingdom,England,London,Electronics,Wearable,Tablet,38454.01,4,0.0,0.0,304.05,154120.09,136220.61,17899.48,UPI,Delivered,2024-04-19,2024-04-27,5.0
ORD-1047195,CUST-14481,Sophia Taylor,Male,53.0,Premium,United Kingdom,England,Manchester,Electronics,Wearable,Smartphone,10545.27,2,5.0,1054.53,178.83,20214.84,16639.72,3575.12,Cash on Delivery,Returned,2023-02-01,2023-02-07,4.2
ORD-1047196,CUST-32837,,Male,64.0,Premium,United States,New York,New York,Fashion,Men,Dress,4250.95,2,0.0,0.0,191.98,8693.88,6017.16,2676.72,UPI,Delivered,2024-09-18,2024-09-25,3.6
ORD-1047197,CUST-32267,Olivia Singh,Male,21.0,Premium,United States,New York,New York,Home & Kitchen,Kitchen,Bedsheet,13647.34,2,15.0,4094.2,299.6,23500.08,22783.01,717.07,Cash on Delivery,Delivered,2025-01-15,,5.0
ORD-1047198,CUST-18768,Sophia Patel,Male,45.0,Regular,India,West Bengal,Kolkata,Grocery,Food,Breakfast Cereal,,2,20.0,1268.66,105.92,5180.54,5964.4,-783.86,Net Banking,Delivered,2025-06-13,2025-06-17,2.3
ORD-1047199,CUST-12578,Noah Reddy,Male,56.0,Regular,United Kingdom,England,Birmingham,Home & Kitchen,Home Decor,Bedsheet,17266.05,2,10.0,3453.21,289.52,31368.41,26015.95,5352.46,UPI,Delivered,2023-10-14,2023-10-21,4.1
ORD-1047200,CUST-26644,Olivia Wilson,Male,37.0,Regular,United States,,Houston,Fashion,Footwear,Handbag,8250.34,1,15.0,1237.55,249.34,7262.13,5749.55,1512.58,Cash on Delivery,Delivered,2026-08-29,2026-09-05,4.7
ORD-1047201,CUST-18509,Sophia Thomas,Male,,Regular,Australia,New South Wales,Sydney,Fashion,Accessories,Dress,6964.99,3,40.0,8357.99,329.71,12866.69,15755.35,-2888.66,Net Banking,Delivered,2023-12-26,2024-01-03,5.0
ORD-1047202,CUST-18014,,Female,49.0,Premium,India,Tamil Nadu,Chennai,Sports,Fitness,Dumbbell Set,2412.42,1,10.0,241.24,114.98,2286.16,1792.61,493.55,Credit Card,Cancelled,2023-07-07,2023-07-11,3.9
ORD-1047203,CUST-13650,Priya Thomas,Female,31.0,Regular,United Kingdom,England,Birmingham,Electronics,Audio,Tablet,9314.36,1,10.0,931.44,187.43,8570.35,7988.99,581.36,Cash on Delivery,Delivered,2025-06-08,2025-06-14,2.9
ORD-1047204,CUST-12132,Rahul Thomas,Male,60.0,New,Canada,British Columbia,Vancouver,Grocery,Beverages,Rice Pack,2880.66,1,20.0,576.13,186.24,2490.77,2562.31,-71.54,Wallet,Delivered,2024-09-06,2024-09-13,4.8
ORD-1047205,CUST-34773,William Brown,Male,19.0,New,India,Karnataka,Bengaluru,Electronics,Computer,Smartphone,54208.56,3,10.0,16262.57,269.51,146632.62,138619.18,8013.44,UPI,Delivered,2023-02-03,2023-02-06,3.3
ORD-1047206,CUST-20201,Aarav Sharma,Female,37.0,Regular,India,Delhi,Delhi,Home & Kitchen,Home Decor,Storage Box,12631.09,3,0.0,0.0,133.43,38026.7,33084.62,4942.08,Cash on Delivery,Delivered,2023-12-30,2024-01-03,4.8
ORD-1047207,CUST-10572,Liam Sharma,Male,54.0,Regular,India,Delhi,Delhi,Grocery,Food,Coffee,1030.6,1,0.0,0.0,77.93,1108.53,1023.94,84.59,UPI,Delivered,2023-09-22,2023-09-28,4.9
ORD-1047208,CUST-26907,Aditya Reddy,Male,57.0,Premium,United Kingdom,England,Manchester,Electronics,Mobile,Headphones,41917.47,1,10.0,4191.75,353.4,38079.12,38573.72,-494.6,Wallet,Delivered,2023-10-08,2023-10-15,4.0
ORD-1047209,CUST-11135,Saurabh Johnson,Female,41.0,Premium,Australia,Victoria,Melbourne,Electronics,Mobile,Laptop,42315.47,1,30.0,12694.64,444.97,30065.8,37033.24,-6967.44,Cash on Delivery,Delivered,2025-03-17,2025-03-21,5.0
ORD-1047210,CUST-14815,Rohan Brown,Female,38.0,Premium,United States,New York,New York,Beauty,Skincare,Perfume,2238.06,1,10.0,223.81,227.5,2241.75,1798.86,442.89,UPI,Returned,2026-08-21,2026-08-27,5.0
ORD-1047211,CUST-29445,Aditya Anderson,Female,41.0,Premium,India,Gujarat,Ahmedabad,Fashion,Men,Dress,6260.66,1,0.0,0.0,58.32,6318.98,4727.93,1591.05,UPI,Returned,2025-07-15,2025-07-16,4.3
ORD-1047212,CUST-15530,Kavya Sharma,Female,26.0,Regular,India,Karnataka,Bengaluru,Sports,Team Sports,Running Shoes,10425.28,1,5.0,521.26,161.81,10065.83,8616.56,1449.27,Wallet,Delivered,2024-03-27,2024-04-01,4.0
ORD-1047213,CUST-28303,Arjun Taylor,Male,,Regular,India,Maharashtra,Mumbai,Fashion,Women,Shoes,779.59,1,5.0,38.98,49.71,790.32,555.54,234.78,Wallet,Delivered,2023-11-17,2023-11-19,3.8
ORD-1047214,CUST-17047,Sophia Singh,Female,49.0,Premium,United Kingdom,England,Manchester,Books,Fiction,Science Book,1628.4,3,20.0,977.04,288.48,4196.64,4296.54,-99.9,Credit Card,Delivered,2023-11-09,2023-11-15,3.2
ORD-1047215,CUST-25523,Saurabh Sharma,Female,28.0,VIP,India,Karnataka,Bengaluru,Electronics,Computer,Laptop,34378.85,2,30.0,20627.31,59.56,48189.95,62078.41,-13888.46,Wallet,Delivered,2024-10-29,2024-11-04,4.7
ORD-1047216,CUST-28962,Arjun Kumar,Female,38.0,Regular,India,West Bengal,Kolkata,Beauty,Cosmetics,Hair Dryer,11298.32,1,0.0,0.0,91.52,11389.84,8697.04,2692.8,UPI,Delivered,2023-04-02,2023-04-05,
ORD-1047217,CUST-25825,Ananya Mehta,Female,62.0,New,India,Maharashtra,Mumbai,Sports,Outdoor,Dumbbell Set,6556.04,1,0.0,0.0,129.53,6685.57,5398.17,1287.4,Wallet,Delivered,2023-06-17,2023-06-22,3.7
ORD-1047218,CUST-10769,Sophia Patel,Female,56.0,Regular,India,Maharashtra,Pune,Sports,Fitness,Yoga Mat,9569.01,2,0.0,0.0,168.99,19307.01,15919.79,3387.22,Net Banking,Returned,2026-02-21,2026-02-25,3.2
ORD-1047219,CUST-23514,Aisha Johnson,,18.0,Regular,India,Telangana,Hyderabad,Fashion,Women,Handbag,6876.3,2,0.0,0.0,51.55,13804.15,9185.24,4618.91,UPI,Delivered,2023-06-24,2023-06-29,4.1
ORD-1047220,CUST-18233,Noah Anderson,Male,21.0,VIP,India,Maharashtra,Mumbai,Beauty,Cosmetics,Hair Dryer,7790.5,3,0.0,0.0,203.44,23574.94,15061.12,8513.82,UPI,Delivered,2025-01-02,2025-01-04,3.5
ORD-1047221,CUST-28385,Priya Taylor,Female,33.0,Premium,India,Telangana,Hyderabad,Grocery,Food,Dry Fruits,3213.8,4,15.0,1928.28,92.19,11019.11,11338.71,-319.6,UPI,Delivered,2026-08-04,2026-08-05,3.1
ORD-1047222,CUST-21247,Priya Smith,,,Regular,United Kingdom,England,Liverpool,Electronics,Wearable,Bluetooth Speaker,88402.91,2,20.0,35361.16,303.48,141748.14,149432.92,-7684.78,,Delivered,2024-09-19,2024-09-25,3.2
ORD-1047223,CUST-27740,Aisha Mehta,Male,66.0,Premium,India,Delhi,Delhi,Home & Kitchen,Kitchen,Cookware Set,2158.92,4,10.0,863.57,35.11,7807.22,6296.45,1510.77,Wallet,Delivered,2023-06-09,2023-06-14,4.2
ORD-1047224,CUST-30111,Aarav Singh,Female,24.0,New,United States,New York,New York,Sports,Outdoor,Tennis Racket,10125.14,1,15.0,1518.77,256.25,8862.62,7588.69,1273.93,Wallet,Delivered,2024-11-27,2024-12-03,
ORD-1047225,CUST-30028,,Male,31.0,Premium,India,West Bengal,Kolkata,Home & Kitchen,Home Decor,Storage Box,3502.4,1,10.0,350.24,174.46,3326.62,2740.34,586.28,UPI,Delivered,2023-04-28,2023-05-05,4.2
ORD-1047226,CUST-16893,Olivia Das,,53.0,Regular,United Kingdom,England,Birmingham,Beauty,Haircare,Sunscreen,13113.16,2,15.0,3933.95,366.52,22658.89,19380.33,3278.56,Cash on Delivery,Delivered,2023-05-19,2023-05-29,
ORD-1047227,CUST-31628,Rahul Das,Male,53.0,Regular,United States,New York,New York,Grocery,Food,Snacks Pack,760.04,2,10.0,152.01,259.74,1627.81,1439.0,188.81,Wallet,Delivered,2024-09-08,2024-09-14,4.7
